exp_name,mode,ring_type,fold,task,scene,input_type,dataset_task,method_name,epochs,lr,criterion,batch_size,sample_len,mae_with_std,rmse_with_std,mape_with_std,pearson_with_std
transformer-ring1-spo2-spo2-irred,5fold,ring1,Fold-1,spo2,unknown,"['ir-filtered', 'red-filtered']",['spo2'],transformer,200,0.001,mse,16,100,2.86±0.35,4.53±2.12,3.23±0.42,0.25±0.10
transformer-ring1-spo2-spo2-irred,5fold,ring1,Fold-2,spo2,unknown,"['ir-filtered', 'red-filtered']",['spo2'],transformer,200,0.001,mse,16,103,3.62±0.34,4.97±2.00,4.04±0.39,-0.03±0.10
transformer-ring1-spo2-spo2-irred,5fold,ring1,Fold-3,spo2,unknown,"['ir-filtered', 'red-filtered']",['spo2'],transformer,200,0.001,mse,16,68,2.79±0.26,3.51±1.61,3.03±0.31,0.41±0.11
transformer-ring1-spo2-spo2-irred,5fold,ring1,Fold-4,spo2,unknown,"['ir-filtered', 'red-filtered']",['spo2'],transformer,200,0.001,mse,16,101,4.07±0.40,5.68±2.37,4.62±0.48,-0.03±0.10
transformer-ring1-spo2-spo2-irred,5fold,ring1,Fold-5,spo2,unknown,"['ir-filtered', 'red-filtered']",['spo2'],transformer,200,0.001,mse,16,67,2.75±0.27,3.51±1.42,2.97±0.30,0.20±0.12
transformer-ring1-spo2-spo2-irred,5fold,ring1,all-folds,spo2,unknown,"['ir-filtered', 'red-filtered']",['spo2'],transformer,200,0.001,mse,16,439,3.29±0.16,4.66±1.41,3.67±0.19,0.06±0.05
resnet-ring2-samsung_hr-motion-ir,test,ring2,Fold-1,samsung_hr,motion,['ir-filtered'],"['deepsquat', 'striding']",resnet,200,0.001,mse,128,4,4.37±3.45,7.41±7.34,5.83±4.78,-0.05±0.71
resnet-ring2-samsung_hr-motion-ir,test,ring2,Fold-2,samsung_hr,motion,['ir-filtered'],"['deepsquat', 'striding']",resnet,200,0.001,mse,128,7,20.42±6.33,25.65±17.11,30.50±14.35,-0.07±0.45
resnet-ring2-samsung_hr-motion-ir,test,ring2,Fold-3,samsung_hr,motion,['ir-filtered'],"['deepsquat', 'striding']",resnet,200,0.001,mse,128,6,14.71±5.07,18.57±13.68,13.63±3.92,0.84±0.27
resnet-ring2-samsung_hr-motion-ir,test,ring2,Fold-4,samsung_hr,motion,['ir-filtered'],"['deepsquat', 'striding']",resnet,200,0.001,mse,128,6,15.84±7.29,22.72±18.71,30.82±19.66,-0.84±0.27
resnet-ring2-samsung_hr-motion-ir,test,ring2,Fold-5,samsung_hr,motion,['ir-filtered'],"['deepsquat', 'striding']",resnet,200,0.001,mse,128,2,22.70±10.81,25.15±22.15,19.65±7.38,1.00±inf
resnet-ring2-samsung_hr-motion-ir,test,ring2,all-folds,samsung_hr,motion,['ir-filtered'],"['deepsquat', 'striding']",resnet,200,0.001,mse,128,25,15.57±2.94,21.22±11.34,21.71±6.26,0.27±0.20
resnet-ring2-samsung_hr-motion-ir,test,ring2,Fold-1,samsung_hr_com,motion,['ir-filtered'],"['deepsquat', 'striding']",resnet,200,0.001,mse,128,4,39.75±4.44,40.49±19.78,48.74±7.99,-0.99±0.10
resnet-ring2-samsung_hr-motion-ir,test,ring2,Fold-2,samsung_hr_com,motion,['ir-filtered'],"['deepsquat', 'striding']",resnet,200,0.001,mse,128,7,20.40±6.91,26.50±17.74,28.47±9.37,0.73±0.31
resnet-ring2-samsung_hr-motion-ir,test,ring2,Fold-3,samsung_hr_com,motion,['ir-filtered'],"['deepsquat', 'striding']",resnet,200,0.001,mse,128,6,39.87±10.55,46.33±29.34,42.57±13.30,0.56±0.41
resnet-ring2-samsung_hr-motion-ir,test,ring2,Fold-4,samsung_hr_com,motion,['ir-filtered'],"['deepsquat', 'striding']",resnet,200,0.001,mse,128,6,45.45±12.81,53.72±42.01,83.25±41.85,-0.19±0.49
resnet-ring2-samsung_hr-motion-ir,test,ring2,Fold-5,samsung_hr_com,motion,['ir-filtered'],"['deepsquat', 'striding']",resnet,200,0.001,mse,128,2,43.50±0.50,43.50±6.60,40.02±5.34,1.00±inf
inception-time-ring2-hr-all-ir,5fold,ring2,Fold-1,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",inception_time,200,0.001,mse,128,352,11.73±0.47,14.70±4.28,14.81±1.07,0.13±0.05
inception-time-ring2-hr-all-ir,5fold,ring2,Fold-2,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",inception_time,200,0.001,mse,128,485,7.82±0.29,10.06±2.87,10.54±0.40,0.34±0.04
inception-time-ring2-hr-all-ir,5fold,ring2,Fold-3,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",inception_time,200,0.001,mse,128,381,7.31±0.34,9.82±3.29,10.32±0.61,0.38±0.05
inception-time-ring2-hr-all-ir,5fold,ring2,Fold-4,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",inception_time,200,0.001,mse,128,220,10.98±0.61,14.20±4.76,13.14±0.65,0.13±0.07
inception-time-ring2-hr-all-ir,5fold,ring2,Fold-5,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",inception_time,200,0.001,mse,128,292,6.65±0.41,9.63±3.40,8.40±0.55,0.24±0.06
inception-time-ring2-hr-all-ir,5fold,ring2,all-folds,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",inception_time,200,0.001,mse,128,1730,8.71±0.18,11.61±2.49,11.33±0.31,0.27±0.02
inception-time-ring2-hr-all-ir,test,ring2,Fold-1,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",inception_time,200,0.001,mse,128,529,7.32±0.25,9.26±2.34,9.44±0.34,0.36±0.04
inception-time-ring2-hr-all-ir,test,ring2,Fold-2,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",inception_time,200,0.001,mse,128,362,6.33±0.36,9.26±3.31,8.45±0.58,0.49±0.05
inception-time-ring2-hr-all-ir,test,ring2,Fold-3,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",inception_time,200,0.001,mse,128,429,8.67±0.34,11.11±3.38,11.01±0.47,0.45±0.04
inception-time-ring2-hr-all-ir,test,ring2,Fold-4,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",inception_time,200,0.001,mse,128,309,10.09±0.49,13.27±4.70,14.31±1.24,0.53±0.05
inception-time-ring2-hr-all-ir,test,ring2,Fold-5,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",inception_time,200,0.001,mse,128,205,9.00±0.49,11.41±4.08,11.54±0.57,0.19±0.07
inception-time-ring2-hr-all-ir,test,ring2,all-folds,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",inception_time,200,0.001,mse,128,1834,8.09±0.16,10.71±2.38,10.67±0.29,0.42±0.02
mamba2-ring2-oura_hr-motion-ir,5fold,ring2,Fold-1,oura_hr,motion,['ir-filtered'],"['deepsquat', 'striding']",mamba2,200,0.0001,mse,8,1,24.58±nan,24.58±nan,21.75±nan,0.00±inf
mamba2-ring2-oura_hr-motion-ir,5fold,ring2,Fold-1,oura_hr_com,motion,['ir-filtered'],"['deepsquat', 'striding']",mamba2,200,0.0001,mse,8,8,13.49±7.65,24.33±19.64,15.93±9.13,-0.68±0.30
mamba2-ring2-oura_hr-motion-ir,5fold,ring2,Fold-1,oura_hr_com,motion,['ir-filtered'],"['deepsquat', 'striding']",mamba2,200,0.0001,mse,8,1,41.00±nan,41.00±nan,36.28±nan,0.00±inf
inception-time-ring1-rr-stationary-ir,test,ring1,Fold-1,resp_rr,stationary,['ir-filtered-rr'],"['sitting', 'spo2', 'talking', 'shaking_head', 'standing']",inception_time,200,0.001,mse,128,306,2.87±0.16,4.00±1.32,18.60±1.40,0.35±0.05
inception-time-ring1-rr-stationary-ir,test,ring1,Fold-2,resp_rr,stationary,['ir-filtered-rr'],"['sitting', 'spo2', 'talking', 'shaking_head', 'standing']",inception_time,200,0.001,mse,128,320,2.88±0.11,3.53±0.92,22.28±1.18,0.34±0.05
inception-time-ring1-rr-stationary-ir,test,ring1,Fold-3,resp_rr,stationary,['ir-filtered-rr'],"['sitting', 'spo2', 'talking', 'shaking_head', 'standing']",inception_time,200,0.001,mse,128,475,2.62±0.11,3.48±1.01,17.41±0.99,0.31±0.04
inception-time-ring1-rr-stationary-ir,test,ring1,Fold-4,resp_rr,stationary,['ir-filtered-rr'],"['sitting', 'spo2', 'talking', 'shaking_head', 'standing']",inception_time,200,0.001,mse,128,360,3.23±0.13,4.03±1.10,23.22±1.44,-0.07±0.05
inception-time-ring1-rr-stationary-ir,test,ring1,Fold-5,resp_rr,stationary,['ir-filtered-rr'],"['sitting', 'spo2', 'talking', 'shaking_head', 'standing']",inception_time,200,0.001,mse,128,214,2.71±0.14,3.38±1.09,18.38±1.60,0.31±0.07
inception-time-ring1-rr-stationary-ir,test,ring1,all-folds,resp_rr,stationary,['ir-filtered-rr'],"['sitting', 'spo2', 'talking', 'shaking_head', 'standing']",inception_time,200,0.001,mse,128,1675,2.86±0.06,3.70±0.74,19.93±0.58,0.28±0.02
inceptiontime-ring2-bp-all-irred,5fold,ring2,Fold-1,BP_dia,all,"['ir-filtered', 'red-filtered']","['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",inception_time,200,0.001,mse,128,29,14.11±1.63,16.53±7.21,19.30±2.34,-0.44±0.17
inceptiontime-ring2-bp-all-irred,5fold,ring2,Fold-2,BP_dia,all,"['ir-filtered', 'red-filtered']","['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",inception_time,200,0.001,mse,128,18,7.81±2.04,11.48±8.49,12.25±3.65,-0.31±0.24
inceptiontime-ring2-bp-all-irred,5fold,ring2,Fold-3,BP_dia,all,"['ir-filtered', 'red-filtered']","['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",inception_time,200,0.001,mse,128,22,7.46±1.15,9.13±4.64,13.42±2.56,0.04±0.22
inceptiontime-ring2-bp-all-irred,5fold,ring2,Fold-4,BP_dia,all,"['ir-filtered', 'red-filtered']","['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",inception_time,200,0.001,mse,128,17,11.11±1.98,13.65±8.88,16.94±2.16,-0.18±0.25
inceptiontime-ring2-bp-all-irred,5fold,ring2,Fold-5,BP_dia,all,"['ir-filtered', 'red-filtered']","['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",inception_time,200,0.001,mse,128,11,6.27±1.55,7.96±5.36,9.57±2.17,-0.07±0.33
inceptiontime-ring2-bp-all-irred,5fold,ring2,all-folds,BP_dia,all,"['ir-filtered', 'red-filtered']","['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",inception_time,200,0.001,mse,128,97,10.02±0.82,12.84±5.12,15.14±1.25,-0.23±0.10
inceptiontime-ring2-bp-all-irred,5fold,ring2,Fold-1,BP_sys,all,"['ir-filtered', 'red-filtered']","['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",inception_time,200,0.001,mse,128,29,20.10±2.94,25.40±13.18,18.21±3.24,-0.31±0.18
inceptiontime-ring2-bp-all-irred,5fold,ring2,Fold-2,BP_sys,all,"['ir-filtered', 'red-filtered']","['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",inception_time,200,0.001,mse,128,18,12.36±2.11,15.12±8.45,11.30±1.96,0.27±0.24
inceptiontime-ring2-bp-all-irred,5fold,ring2,Fold-3,BP_sys,all,"['ir-filtered', 'red-filtered']","['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",inception_time,200,0.001,mse,128,22,13.25±2.17,16.56±7.88,14.85±2.64,0.24±0.22
inceptiontime-ring2-bp-all-irred,5fold,ring2,Fold-4,BP_sys,all,"['ir-filtered', 'red-filtered']","['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",inception_time,200,0.001,mse,128,17,16.98±2.82,20.38±11.00,14.57±1.93,0.25±0.25
inceptiontime-ring2-bp-all-irred,5fold,ring2,Fold-5,BP_sys,all,"['ir-filtered', 'red-filtered']","['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",inception_time,200,0.001,mse,128,11,14.11±3.47,17.88±13.81,13.33±2.43,0.11±0.33
inceptiontime-ring2-bp-all-irred,5fold,ring2,all-folds,BP_sys,all,"['ir-filtered', 'red-filtered']","['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",inception_time,200,0.001,mse,128,97,15.88±1.27,20.16±8.02,14.97±1.28,-0.08±0.10
mamba2-ring1-hr-all-ir,5fold,ring1,Fold-1,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",mamba2,200,0.0001,mse,6,363,12.51±0.48,15.48±4.41,14.76±1.06,0.04±0.05
mamba2-ring1-hr-all-ir,5fold,ring1,Fold-2,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",mamba2,200,0.0001,mse,6,522,9.51±0.34,12.28±3.24,13.13±0.57,-0.01±0.04
mamba2-ring1-hr-all-ir,5fold,ring1,Fold-3,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",mamba2,200,0.0001,mse,6,407,14.33±0.44,16.88±4.39,20.77±0.89,0.19±0.05
mamba2-ring1-hr-all-ir,5fold,ring1,Fold-4,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",mamba2,200,0.0001,mse,6,305,13.13±0.49,15.70±4.26,16.50±0.68,0.07±0.06
mamba2-ring1-hr-all-ir,5fold,ring1,Fold-1,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",mamba2,200,0.0001,mse,8,363,9.66±0.45,12.94±4.53,12.31±1.16,0.17±0.05
mamba2-ring1-hr-all-ir,5fold,ring1,Fold-2,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",mamba2,200,0.0001,mse,8,522,6.79±0.35,10.48±4.03,8.71±0.49,0.65±0.03
mamba2-ring1-hr-all-ir,5fold,ring1,Fold-3,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",mamba2,200,0.0001,mse,8,407,7.14±0.32,9.60±3.12,10.10±0.58,0.13±0.05
mamba2-ring1-hr-all-ir,5fold,ring1,Fold-4,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",mamba2,200,0.0001,mse,8,305,10.53±0.46,13.26±4.02,13.06±0.63,0.59±0.05
mamba2-ring1-hr-all-ir,5fold,ring1,Fold-5,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",mamba2,200,0.0001,mse,8,295,12.64±0.52,15.46±4.24,17.37±0.88,-0.09±0.06
mamba2-ring1-hr-all-ir,5fold,ring1,all-folds,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",mamba2,200,0.0001,mse,8,1892,8.93±0.19,12.16±2.74,11.75±0.34,0.47±0.02
mamba2-ring1-hr-all-ir,5fold,ring1,Fold-1,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",mamba2,200,0.0001,mse,8,40,10.22±1.63,14.44±7.40,11.16±1.71,-0.04±0.16
mamba2-ring1-hr-all-ir,5fold,ring1,Fold-2,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",mamba2,200,0.0001,mse,8,245,7.33±0.32,8.88±2.37,9.82±0.50,0.12±0.06
mamba2-ring1-hr-all-ir,5fold,ring1,Fold-3,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",mamba2,200,0.0001,mse,8,104,15.74±0.82,17.81±5.97,22.94±1.75,0.30±0.09
mamba2-ring1-hr-all-ir,5fold,ring1,Fold-4,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",mamba2,200,0.0001,mse,8,103,17.83±1.01,20.53±6.44,18.05±0.81,-0.05±0.10
mamba2-ring1-hr-all-ir,5fold,ring1,Fold-5,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",mamba2,200,0.0001,mse,8,40,6.30±0.76,7.88±3.58,8.29±1.09,-0.07±0.16
mamba2-ring1-hr-all-ir,5fold,ring1,all-folds,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",mamba2,200,0.0001,mse,8,532,11.15±0.38,14.15±3.63,13.97±0.52,-0.08±0.04
mamba2-ring1-hr-all-ir,5fold,ring1,Fold-1,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",mamba2,200,0.0001,mse,8,40,13.44±1.25,15.56±7.07,14.52±1.17,-0.03±0.16
mamba2-ring1-hr-all-ir,5fold,ring1,Fold-2,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",mamba2,200,0.0001,mse,8,245,7.34±0.32,8.88±2.36,9.83±0.49,-0.08±0.06
mamba2-ring1-hr-all-ir,5fold,ring1,Fold-3,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",mamba2,200,0.0001,mse,8,104,12.88±0.87,15.61±6.18,18.98±1.78,0.39±0.09
mamba2-ring1-hr-all-ir,5fold,ring1,Fold-4,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",mamba2,200,0.0001,mse,8,103,15.98±0.84,18.06±5.86,16.54±0.69,0.20±0.10
mamba2-ring1-hr-all-ir,5fold,ring1,Fold-5,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",mamba2,200,0.0001,mse,8,40,10.34±0.86,11.67±4.53,13.43±1.27,-0.15±0.16
mamba2-ring1-hr-all-ir,5fold,ring1,all-folds,hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",mamba2,200,0.0001,mse,8,532,10.78±0.33,13.25±3.44,13.54±0.48,0.04±0.04
mamba2-ring1-samsung_hr-motion-ir,5fold,ring1,Fold-1,samsung_hr,motion,['ir-filtered'],"['deepsquat', 'striding']",mamba2,200,0.0001,mse,8,1,25.25±nan,25.25±nan,22.34±nan,0.00±inf
mamba2-ring1-samsung_hr-motion-ir,5fold,ring1,Fold-1,samsung_hr_com,motion,['ir-filtered'],"['deepsquat', 'striding']",mamba2,200,0.0001,mse,8,7,5.23±3.31,9.66±9.41,6.05±3.81,0.38±0.41
mamba2-ring1-samsung_hr-motion-ir,5fold,ring1,Fold-1,samsung_hr_com,motion,['ir-filtered'],"['deepsquat', 'striding']",mamba2,200,0.0001,mse,8,1,40.00±nan,40.00±nan,35.40±nan,0.00±inf
transformer-ring2-samsung_hr-all-ir,test,ring2,Fold-1,samsung_hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",transformer,200,0.001,mse,128,22,8.62±0.98,9.72±4.13,10.76±1.19,0.64±0.17
transformer-ring2-samsung_hr-all-ir,test,ring2,Fold-2,samsung_hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",transformer,200,0.001,mse,128,24,11.54±2.46,16.51±10.00,16.85±4.15,0.05±0.21
transformer-ring2-samsung_hr-all-ir,test,ring2,Fold-3,samsung_hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",transformer,200,0.001,mse,128,25,11.72±2.04,15.40±9.13,12.33±1.77,0.24±0.20
transformer-ring2-samsung_hr-all-ir,test,ring2,Fold-4,samsung_hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",transformer,200,0.001,mse,128,38,11.99±1.36,14.57±7.61,15.77±3.12,0.39±0.15
transformer-ring2-samsung_hr-all-ir,test,ring2,Fold-5,samsung_hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",transformer,200,0.001,mse,128,11,9.97±3.97,16.02±13.41,9.82±3.28,-0.28±0.32
transformer-ring2-samsung_hr-all-ir,test,ring2,all-folds,samsung_hr,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",transformer,200,0.001,mse,128,120,11.04±0.87,14.56±6.00,13.80±1.39,0.38±0.09
transformer-ring2-samsung_hr-all-ir,test,ring2,Fold-1,samsung_hr_com,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",transformer,200,0.001,mse,128,22,10.34±3.18,17.86±12.24,12.90±4.00,0.66±0.17
transformer-ring2-samsung_hr-all-ir,test,ring2,Fold-2,samsung_hr_com,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",transformer,200,0.001,mse,128,24,7.83±2.56,14.57±10.43,10.84±3.52,0.77±0.14
transformer-ring2-samsung_hr-all-ir,test,ring2,Fold-3,samsung_hr_com,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",transformer,200,0.001,mse,128,25,12.23±3.98,23.03±16.35,13.54±4.52,0.66±0.16
transformer-ring2-samsung_hr-all-ir,test,ring2,Fold-4,samsung_hr_com,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",transformer,200,0.001,mse,128,38,9.48±3.19,21.60±17.61,15.97±7.78,0.34±0.16
transformer-ring2-samsung_hr-all-ir,test,ring2,Fold-5,samsung_hr_com,all,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",transformer,200,0.001,mse,128,11,10.11±5.00,18.77±15.16,9.99±4.57,0.76±0.22
inception-time-ring1-hr-motion-ir,test,ring1,Fold-1,hr,motion,['ir-filtered'],"['deepsquat', 'striding']",inception_time,200,0.001,mse,128,38,19.64±2.02,23.17±9.54,25.11±3.37,0.10±0.17
inception-time-ring1-hr-motion-ir,test,ring1,Fold-2,hr,motion,['ir-filtered'],"['deepsquat', 'striding']",inception_time,200,0.001,mse,128,35,17.74±2.35,22.41±10.66,21.78±4.22,0.10±0.17
inception-time-ring1-hr-motion-ir,test,ring1,Fold-3,hr,motion,['ir-filtered'],"['deepsquat', 'striding']",inception_time,200,0.001,mse,128,57,14.34±1.79,19.64±8.78,17.48±2.38,0.20±0.13
inception-time-ring1-hr-motion-ir,test,ring1,Fold-4,hr,motion,['ir-filtered'],"['deepsquat', 'striding']",inception_time,200,0.001,mse,128,31,21.42±3.27,27.93±12.68,40.11±9.70,-0.27±0.18
inception-time-ring1-hr-motion-ir,test,ring1,Fold-5,hr,motion,['ir-filtered'],"['deepsquat', 'striding']",inception_time,200,0.001,mse,128,30,24.47±2.70,28.45±11.93,33.01±5.32,0.10±0.19
inception-time-ring1-hr-motion-ir,test,ring1,all-folds,hr,motion,['ir-filtered'],"['deepsquat', 'striding']",inception_time,200,0.001,mse,128,191,18.76±1.07,23.83±7.11,25.90±2.23,0.10±0.07
mamba2-ring2-rr-stationary-ir,5fold,ring2,Fold-1,resp_rr,stationary,['ir-filtered-rr'],"['sitting', 'spo2', 'talking', 'shaking_head', 'standing']",mamba2,200,0.0001,mse,8,34,2.07±0.26,2.56±1.22,10.36±1.25,0.36±0.16
mamba2-ring2-rr-stationary-ir,5fold,ring2,Fold-2,resp_rr,stationary,['ir-filtered-rr'],"['sitting', 'spo2', 'talking', 'shaking_head', 'standing']",mamba2,200,0.0001,mse,8,175,5.78±0.21,6.39±1.61,42.92±2.49,0.04±0.08
mamba2-ring2-rr-stationary-ir,5fold,ring2,Fold-3,resp_rr,stationary,['ir-filtered-rr'],"['sitting', 'spo2', 'talking', 'shaking_head', 'standing']",mamba2,200,0.0001,mse,8,94,3.68±0.18,4.08±1.30,23.93±1.42,-0.02±0.10
mamba2-ring2-rr-stationary-ir,5fold,ring2,Fold-4,resp_rr,stationary,['ir-filtered-rr'],"['sitting', 'spo2', 'talking', 'shaking_head', 'standing']",mamba2,200,0.0001,mse,8,65,2.54±0.24,3.21±1.38,13.60±1.76,0.19±0.12
